contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,23,25,26,28,29,56,62,63,64,72,73,74,75,76,78,79,80,81,82,83,84,100,101,102,103,108,113,114,122,146,147,153,154,160,214,215,230,231,233,280,281,282,321,322,323,324,326,327,328,338,362,374,375,391,395,396,458,468,472,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,61,77,89,133,136,254,300,353,390,86,87,484,60,85,120,121,138,274,65,139,19,275,21,69,317,68,216,217,273,276
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711537623,782,13,2,88,37,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,72.7,31.8,2024-08-21T18:44:37.577,2024-08-21T18:45:48,1.0,"{""id"": 5162871641, ""qualifierId"": 72}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,1_Division,2024-08-21,DNK,NaN,,NaN,true,NaN,true,NaN,NaN,,,true,Center,,NaN,NaN,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,60.7,38.9,NaN,,NaN,,NaN,NaN,NaN,NaN,,NaN,true,98.8,47.8,NaN,,,,0.013515837490558624,0.0,,,2,2,NaN,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711538017,801,15,2,90,46,S. Borgelin,ju24rgwcctj5yizl54o91gfe,1,88.2,48.8,2024-08-21T18:46:45.908,2024-08-21T19:13:32,NaN,"{""id"": 4611686018466459851, ""qualifierId"": 322, ""value"": ""0.0""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,1_Division,2024-08-21,DNK,NaN,,true,NaN,true,true,NaN,NaN,,,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,48.5,19,NaN,,NaN,,90.4,48.7,NaN,NaN,,NaN,NaN,98.4,49.6,805,,,,0.19146744906902313,0.0,,,2,2,NaN,,,NaN,NaN,NaN,,,true,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711538649,836,15,2,93,17,E. Søgaard,cflwegqpzch8y30pb3dhigqnd,1,81.7,67.0,2024-08-21T18:49:17.497,2024-08-21T19:03:41,1.0,"{""id"": 5162888119, ""qualifierId"": 154}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,1_Division,2024-08-21,DNK,NaN,,NaN,true,true,true,NaN,NaN,,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,51.6,19,NaN,,NaN,,93.3,57.2,NaN,true,,NaN,NaN,98.6,53.3,820,,,,0.03362664207816124,0.0,,,2,2,true,,,NaN,NaN,NaN,,,NaN,,,,,,,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,,,,,,,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713231601,60,13,1,4,53,L. Owusu,e42jh6bbwn4aybdnysonrvutx,1,72.6,24.2,2024-08-25T12:07:49.309,2024-08-25T12:08:59,1.0,"{""id"": 5172091383, ""qualifierId"": 22}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,true,true,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,52.1,69.4,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.9,48.6,NaN,NaN,NaN,NaN,0.015353715978562832,0.0,NaN,NaN,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713232773,74,15,1,6,13,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,83.4,38.7,2024-08-25T12:09:08.596,2024-08-25T12:10:26,NaN,"{""id"": 5177548869, ""qualifierId"": 215}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,NaN,true,,NaN,NaN,,NaN,Center,,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,true,NaN,NaN,NaN,,53.0,19,NaN,,,,90.8,45.1,NaN,NaN,,NaN,true,98.8,48.4,51,NaN,NaN,NaN,0.06025834009051323,0.0,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713234099,80,15,1,7,50,V. Rasmussen,dwuxps3jv2852642q000wep6,1,81.8,44.4,2024-08-25T12:10:45.434,2024-08-25T15:17:08,1.0,"{""id"": 5172104861, ""qualifierId"": 22}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,,true,Center,,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,50.4,3.2,NaN,,,,97.6,48.7,NaN,NaN,,NaN,true,NaN,NaN,79,NaN,NaN,NaN,0.07991847395896912,0.04459135979413986,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713234991,91,15,1,9,0,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,84.8,38.8,2024-08-25T12:11:55.895,2024-08-27T15:29:56,1.0,"{""id"": 5172110523, ""qualifierId"": 321, ""value"": ""0.10309052467346191""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,true,true,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,49.9,1.9,NaN,,,,98.5,48.4,NaN,true,,NaN,NaN,NaN,NaN,87,NaN,NaN,NaN,0.10309052467346191,0.04894908890128136,NaN,NaN,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713239521,151,13,1,14,23,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,89.0,37.8,2024-08-25T12:17:19.306,2024-08-25T12:18:33,1.0,"{""id"": 5172132539, ""qualifierId"": 22}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,true,true,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,57.8,16.7,NaN,,,,NaN,NaN,NaN,true,,true,NaN,92.9,41.5,NaN,NaN,NaN,NaN,0.41486480832099915,0.0,NaN,NaN,1,1,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,true,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713241365,168,16,1,17,25,B. Paulsen,dqtarwrqvkopmzbt2ovp2dln9,1,76.2,41.5,2024-08-25T12:20:21.110,2024-08-27T15:29:48,1.0,"{""id"": 5172141747, ""qualifierId"": 22}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,,true,Center,,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,52.4,4.4,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.5,48.7,NaN,NaN,NaN,NaN,0.02842468023300171,0.06893803924322128,NaN,true,2,2,NaN,NaN,,2024-08-25 13:20:19.472,17:24.126,,1.6,50.5,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,true,,,,,,,NaN,NaN,NaN,NaN,true,true,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713243583,225,15,1,21,26,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,87.0,48.3,2024-08-25T12:24:22.246,2024-08-27T15:29:50,NaN,"{""id"": 5172584917, ""qualifierId"": 233, ""value"": ""804""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,true,true,,NaN,NaN,,NaN,Center,,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,50.8,2.5,NaN,,,,97.8,49.6,NaN,NaN,,NaN,NaN,NaN,NaN,804,NaN,NaN,NaN,0.3029409348964691,0.18807503581047058,NaN,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713246319,247,15,1,26,50,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,88.4,45.8,2024-08-25T12:29:45.623,2024-08-25T12:31:57,1.0,"{""id"": 5172169987, ""qualifierId"": 103, ""value"": ""19""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,NaN,true,,NaN,NaN,,true,Center,,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,51.2,19,NaN,,,,90.1,46.6,NaN,true,,NaN,NaN,98.2,47.5,298,NaN,NaN,NaN,0.09583831578493118,0.0,NaN,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713245159,267,13,1,24,26,J. Bonde,e9o7q10wnhex4e8eo47mobbvt,1,91.7,64.6,2024-08-25T12:27:22.123,2024-08-25T12:28:55,1.0,"{""id"": 5172161369, ""qualifierId"": 84}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,NaN,NaN,true,,NaN,NaN,,true,Center,,,true,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,42.0,12.5,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,99.1,52.0,NaN,NaN,NaN,NaN,0.05491518974304199,0.0,NaN,NaN,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713245613,277,13,1,16,16,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,88.8,51.5,2024-08-25T12:19:12.192,2024-08-25T12:29:31,1.0,"{""id"": 5172163211, ""qualifierId"": 56, ""value"": ""Center""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,true,,true,NaN,NaN,true,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,58.3,2.8,NaN,,,,97.5,56.0,true,true,,NaN,NaN,98.6,50.5,NaN,NaN,NaN,NaN,0.0532248429954052,0.2029547244310379,NaN,NaN,2,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713252103,330,13,1,34,47,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,94.3,55.4,2024-08-25T12:37:42.819,2024-08-25T12:39:17,1.0,"{""id"": 5172813407, ""qualifierId"": 61}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,NaN,NaN,true,,NaN,NaN,,true,Center,,,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,49.9,63.9,true,,,,NaN,NaN,NaN,true,,true,NaN,99.1,49.8,NaN,NaN,NaN,NaN,0.36642420291900635,0.0,NaN,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,true,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713255969,363,13,1,38,58,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,71.6,56.2,2024-08-25T12:41:54.191,2024-08-25T12:43:17,NaN,"{""id"": 5172220177, ""qualifierId"": 26}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,true,NaN,,NaN,true,,NaN,Center,,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,61.8,12.5,NaN,,,,NaN,NaN,NaN,NaN,,NaN,NaN,98.2,50.7,NaN,NaN,NaN,NaN,0.03480220586061478,0.0,NaN,NaN,1,3,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,true,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713262393,456,15,1,45,33,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,93.3,54.4,2024-08-25T12:48:28.490,2024-08-27T16:30:45,NaN,"{""id"": 5172255101, ""qualifierId"": 326, ""value"": ""3""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,NaN,true,,NaN,NaN,,NaN,Center,,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,52.1,3.2,NaN,,,,94.5,53.8,NaN,NaN,,true,NaN,NaN,NaN,424,NaN,NaN,NaN,0.169922336935997,0.2972727417945862,NaN,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,true,813,NaN,,,,,,,,,,NaN,,NaN,,true,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713280525,486,13,2,47,2,A. Manneh,97xbmht3t4t1p9iu6598oq7l5,1,85.5,61.1,2024-08-25T13:07:57.316,2024-08-25T15:16:57,1.0,"{""id"": 5172366451, ""qualifierId"": 230, ""value"": ""98.6""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,true,NaN,,true,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,40.8,4.2,NaN,,,,95.1,48.9,true,NaN,,NaN,NaN,98.6,50.7,NaN,NaN,NaN,NaN,0.0415019728243351,0.0,NaN,NaN,2,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713281189,489,15,2,47,43,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,95.2,40.9,2024-08-25T13:08:38.196,2024-08-25T13:12:59,NaN,"{""id"": 5172370061, ""qualifierId"": 100}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,NaN,NaN,NaN,,true,NaN,,NaN,Center,,,NaN,true,NaN,NaN,,NaN,NaN,NaN,true,,true,NaN,NaN,true,,46.6,19,NaN,,,,96.9,43.0,NaN,NaN,,NaN,NaN,99.4,48.6,473,NaN,NaN,NaN,0.0868702381849289,0.0,NaN,NaN,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713290457,547,13,2,55,52,A. Manneh,97xbmht3t4t1p9iu6598oq7l5,1,81.2,48.7,2024-08-25T13:16:47.190,2024-08-25T13:17:56,NaN,"{""id"": 5172399469, ""qualifierId"": 321, ""value"": ""0.1623380333185196""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,NaN,NaN,,NaN,true,,NaN,Center,,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,53.6,55.6,NaN,,,,NaN,NaN,NaN,NaN,,NaN,NaN,98.6,50.4,NaN,NaN,NaN,NaN,0.1623380333185196,0.0,NaN,NaN,1,3,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,true,NaN,true,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713294671,593,16,2,59,37,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,90.2,58.7,2024-08-25T13:20:32.195,2024-08-27T17:31:43,1.0,"{""id"": 5172423335, ""qualifierId"": 25}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,true,,true,NaN,NaN,NaN,,true,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,,46.1,9.5,NaN,,,,NaN,NaN,NaN,true,,true,NaN,93.0,56.3,NaN,NaN,NaN,NaN,0.14481811225414276,0.7236870527267456,NaN,NaN,2,1,true,NaN,,2024-08-25 14:20:31.483,59:36.932,,91.7,59.4,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713298761,647,13,2,64,8,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,93.1,67.9,2024-08-25T13:25:03.295,2024-08-25T13:28:59,NaN,"{""id"": 5172443427, ""qualifierId"": 327, ""value"": ""2""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,NaN,NaN,true,,NaN,NaN,,NaN,Center,,,true,true,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,46.1,81.9,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.4,55.8,NaN,NaN,NaN,NaN,0.03983727842569351,0.0,NaN,NaN,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713301077,682,15,2,67,0,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,88.3,41.3,2024-08-25T13:27:54.728,2024-08-27T18:19:50,1.0,"{""id"": 5172456245, ""qualifierId"": 22}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,true,true,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,51.2,7.6,NaN,,,,97.2,47.7,NaN,true,,true,NaN,NaN,NaN,588,NaN,NaN,NaN,0.28971996903419495,0.2416887879371643,NaN,NaN,2,1,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713301205,683,16,2,67,2,M. Fenger,80s55a7uw8kypoikefwhtdm5m,1,92.4,59.1,2024-08-25T13:27:57.119,2024-08-27T18:19:54,NaN,"{""id"": 5172458651, ""qualifierId"": 72}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,NaN,true,,NaN,NaN,,NaN,Center,,,NaN,true,NaN,NaN,,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,,51.1,23.4,NaN,,,,NaN,NaN,NaN,NaN,,true,NaN,97.1,50.5,NaN,ATTEMPT_SAVED,585646,545,0.5526981353759766,0.8341273069381714,true,NaN,2,0,true,682,,2024-08-25 14:27:56.513,67:01.962,,98.6,51.1,true,NaN,682,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713312037,715,15,2,82,18,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,91.5,46.2,2024-08-25T13:43:13.526,2024-08-25T14:01:09,1.0,"{""id"": 5172518283, ""qualifierId"": 17}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,true,,true,NaN,NaN,NaN,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,true,NaN,NaN,NaN,,52.2,19,NaN,,,,92.8,47.1,NaN,true,,NaN,NaN,99.1,48.0,790,NaN,NaN,NaN,0.07905745506286621,0.0,NaN,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,true,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713304811,728,15,2,72,54,M. Ejdum,2z8u8kyv91shp0la8alkn6kus,1,75.9,67.7,2024-08-25T13:33:49.536,2024-08-27T18:19:52,1.0,"{""id"": 5172478469, ""qualifierId"": 233, ""value"": ""637""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,,true,Center,,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,52.9,1.3,NaN,,,,98.8,50.9,NaN,NaN,,NaN,true,NaN,NaN,637,NaN,NaN,NaN,0.017785171046853065,0.044898975640535355,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2713325563,806,15,1,41,43,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,90.1,43.8,2024-08-25T12:44:38.346,2024-08-25T14:08:50,1.0,"{""id"": 5172823789, ""qualifierId"": 328}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,true,true,,NaN,NaN,,true,Center,,,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,true,NaN,NaN,NaN,,52.6,19,NaN,,,,92.0,45.5,NaN,true,,NaN,NaN,98.4,47.8,409,NaN,NaN,NaN,0.11302538216114044,0.0,NaN,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713316417,847,15,2,88,47,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,81.9,37.0,2024-08-25T13:49:41.834,2024-08-27T19:14:15,1.0,"{""id"": 5172543407, ""qualifierId"": 233, ""value"": ""763""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,NaN,true,NaN,true,,NaN,NaN,,true,Center,,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,,50.6,5.7,NaN,,,,99.0,48.9,NaN,NaN,,NaN,true,NaN,NaN,763,NaN,NaN,NaN,0.04849629104137421,0.022609839215874672,NaN,true,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2713319665,891,15,2,92,20,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,87.5,46.0,2024-08-25T13:53:14.551,2024-08-25T14:00:47,NaN,"{""id"": 5172562083, ""qualifierId"": 103, ""value"": ""19""}",69lfkq7flxweg73dhb3f5qsyc,Hobro vs OB,1_Division,2024-08-25,DNK,NaN,,true,NaN,NaN,true,,NaN,NaN,,NaN,Center,,,NaN,true,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,50.6,19,NaN,,,,89.5,46.8,NaN,NaN,,NaN,NaN,99.3,49.1,787,NaN,NaN,NaN,0.08531922847032547,0.0,NaN,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,NaN,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2717036367,27,13,1,1,34,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,77.2,29.7,2024-09-02T17:02:06.412,2024-09-02T17:03:21,1.0,"{""id"": 5192966251, ""qualifierId"": 22}",6vxmfx7bfhl9kzqpgldp56e50,Hobro vs B 93,1_Division,2024-09-02,DNK,NaN,NaN,NaN,true,true,true,,NaN,NaN,,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,63.7,8.3,NaN,,,,NaN,NaN,NaN,NaN,,NaN,true,98.1,47.3,NaN,,,,0.02980293519794941,0.0,NaN,NaN,1,2,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,NaN,NaN,,,,,,,,,,,,,NaN,,,,NaN,NaN,,,,,,,,,,
