contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,17,18,20,22,23,24,25,29,56,63,64,65,72,73,74,75,76,77,78,79,80,81,82,83,84,85,102,103,108,113,133,138,146,147,154,160,214,215,216,217,230,231,233,273,321,322,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,26,107,16,19,100,153,280,281,282,323,324,338,353,390,468,472,61,87,101,120,121,192,275,391,69,136,139,89,60,254,21,62,114
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835402885,93,13,1,10,59,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,75.0,60.5,2025-08-16T12:11:56.733,2025-08-16T12:13:14,1.0,"{""id"": 5851765103, ""qualifierId"": 87}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,42.5,40.3,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,,,98.5,52.5,NaN,,0.029737472534179688,0.0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,true,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835414419,190,15,1,25,24,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,86.1,37.0,2025-08-16T12:26:21.833,2025-08-16T12:28:07,NaN,"{""id"": 5842528251, ""qualifierId"": 23}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,,48.5,19,NaN,,,,92.0,41.9,NaN,NaN,NaN,NaN,,,98.5,47.5,255,,0.07767479121685028,0.0,2,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835408751,194,13,1,17,14,A. Akalé,d0ozf1itum1cvg6704dch7uac,1,77.5,42.5,2025-08-16T12:18:11.165,2025-08-16T12:19:19,1.0,"{""id"": 5842483729, ""qualifierId"": 18}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,60.2,1.4,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,,,98.6,47.5,NaN,,0.04914378747344017,0.0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835409793,208,13,1,18,24,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,91.8,55.6,2025-08-16T12:19:21.092,2025-08-16T12:20:37,1.0,"{""id"": 5851788907, ""qualifierId"": 108}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,53.8,62.5,true,,,,NaN,NaN,true,NaN,NaN,NaN,,,99.3,48.4,NaN,,0.2483610212802887,0.0,2,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835411237,223,15,1,20,25,B. Zjajo,amfro1vgaqpdg569xjk2h28ve,1,72.2,45.6,2025-08-16T12:21:22.668,2025-08-19T13:29:13,NaN,"{""id"": 5843054303, ""qualifierId"": 215}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,52.7,1.9,NaN,,,,98.1,48.0,NaN,NaN,NaN,true,,,NaN,NaN,161,,0.0349787138402462,0.1185559332370758,1,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835412791,241,13,1,22,21,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,79.9,66.4,2025-08-16T12:23:18.493,2025-08-16T12:24:28,1.0,"{""id"": 5842506149, ""qualifierId"": 22}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,48.1,63.9,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,,,98.8,52.5,NaN,,0.031018171459436417,0.0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835421875,287,13,1,37,9,S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,1,86.7,37.0,2025-08-16T12:38:06.537,2025-08-16T12:39:15,1.0,"{""id"": 5842556329, ""qualifierId"": 56, ""value"": ""Center""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,59.0,5.6,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,,,98.8,47.1,NaN,,0.06768778711557388,0.0,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835416755,315,15,1,29,35,M. Greve,ef7l91pb4w6yk7lijxjxlievp,1,92.9,60.3,2025-08-16T12:30:32.289,2025-08-19T21:24:31,1.0,"{""id"": 5852766065, ""qualifierId"": 82}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,NaN,NaN,NaN,NaN,true,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,true,NaN,NaN,,52.3,19,NaN,,,,98.8,53.7,true,NaN,NaN,NaN,,,99.5,50.7,207,,0.06116938591003418,0.0,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835442557,385,13,2,47,4,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,89.6,65.4,2025-08-16T13:03:59.174,2025-08-16T13:05:03,1.0,"{""id"": 5842672135, ""qualifierId"": 64}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,true,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,41.7,2.8,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,,,98.4,52.5,NaN,,0.07017388939857483,0.0,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835444167,398,13,2,49,2,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,95.1,40.1,2025-08-16T13:05:57.566,2025-08-16T13:07:09,NaN,"{""id"": 5842681795, ""qualifierId"": 24}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,42.7,1.4,true,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,99.7,47.3,NaN,,0.062334269285202026,0.0,3,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,true,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835444321,400,15,2,48,59,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,95.2,45.8,2025-08-16T13:05:53.647,2025-08-16T13:07:16,1.0,"{""id"": 5842682067, ""qualifierId"": 56, ""value"": ""Center""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,,49.8,19,NaN,,,,96.6,47.0,true,NaN,NaN,NaN,,,99.0,47.8,578,,0.20636075735092163,0.0,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,true,,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835446767,421,13,2,51,46,S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,1,92.7,58.3,2025-08-16T13:08:41.184,2025-08-16T13:09:56,1.0,"{""id"": 5842696895, ""qualifierId"": 29}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,true,true,NaN,NaN,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,58.2,11.1,NaN,,,,NaN,NaN,true,true,NaN,NaN,,,99.0,50.5,NaN,,0.04693491756916046,0.0,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835426805,428,15,1,42,43,A. Akalé,d0ozf1itum1cvg6704dch7uac,1,91.8,30.1,2025-08-16T12:43:40.108,2025-08-19T15:29:27,1.0,"{""id"": 5842583093, ""qualifierId"": 22}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,47.7,4.4,NaN,,,,98.2,45.5,NaN,NaN,NaN,true,,,NaN,NaN,320,,0.023929158225655556,0.07378528267145157,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835426841,429,16,1,42,45,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,96.4,56.5,2025-08-16T12:43:42.845,2025-08-19T15:29:27,NaN,"{""id"": 5842586223, ""qualifierId"": 374, ""value"": ""2025-08-16 13:43:42.496""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,48.7,1.3,NaN,,,,NaN,NaN,NaN,NaN,true,NaN,,,96.8,43.1,NaN,,0.7513523101806641,0.9897361993789673,2,0,true,2025-08-16 13:43:42.496,42:45.424,2.9,56.1,true,,,,,,,,,,,,NaN,,NaN,,ATTEMPT_SAVED,559632,11789,true,NaN,428,,,NaN,428,true,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835441731,470,13,2,46,1,J. Villemoes,3yt6hqo1ayr093vpohg4kwufo,1,81.3,57.3,2025-08-16T13:02:56.286,2025-08-16T13:04:04,NaN,"{""id"": 5842667539, ""qualifierId"": 22}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,58.8,66.7,NaN,,,,NaN,NaN,NaN,NaN,NaN,true,,,98.6,52.9,NaN,,0.04906782880425453,0.0,3,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,395,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835452519,473,13,2,57,48,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,87.1,42.3,2025-08-16T13:14:42.761,2025-08-16T13:15:47,1.0,"{""id"": 5843083841, ""qualifierId"": 328}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,40.7,6.9,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,,,98.4,46.9,NaN,,0.10843382030725479,0.0,2,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835453699,486,13,2,59,12,I. Dorgu,bmvcofmie6om4muxij4kdkro4,1,85.5,42.5,2025-08-16T13:16:07.115,2025-08-16T13:17:13,1.0,"{""id"": 5842736125, ""qualifierId"": 29}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,59.7,2.8,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,,,95.8,46.2,NaN,,0.07146643847227097,0.0,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835455409,510,15,2,60,55,M. Schütt,k43cten7yb6p59yo0firhb84,1,78.4,35.8,2025-08-16T13:17:49.908,2025-08-16T13:19:11,1.0,"{""id"": 5842747073, ""qualifierId"": 82}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,,49.3,19,NaN,,,,81.1,38.6,NaN,NaN,NaN,true,,,97.6,47.3,585,,0.019904332235455513,0.0,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835456549,519,15,2,49,1,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,95.4,43.2,2025-08-16T13:05:55.647,2025-08-16T13:20:33,NaN,"{""id"": 5842753425, ""qualifierId"": 146, ""value"": ""96.8""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,,50.4,19,true,,,,96.8,45.3,NaN,NaN,NaN,NaN,,,99.5,47.3,494,,0.11621630191802979,0.0,3,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,true,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835457905,531,15,2,63,49,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,81.6,54.8,2025-08-16T13:20:44.363,2025-08-19T16:29:17,1.0,"{""id"": 5843100841, ""qualifierId"": 18}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,48.5,2.5,NaN,,,,95.5,48.7,NaN,NaN,NaN,true,,,NaN,NaN,615,,0.06898914277553558,0.1204046979546547,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835457927,532,15,2,63,51,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,89.6,35.8,2025-08-16T13:20:46.074,2025-08-16T13:22:09,NaN,"{""id"": 4611686018471311539, ""qualifierId"": 322, ""value"": ""0.0""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,true,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,NaN,NaN,,47.5,19,NaN,,,,93.3,39.9,NaN,NaN,NaN,NaN,,,95.5,44.6,616,,0.09552022814750671,0.0,2,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,true,NaN,531,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835459703,548,15,2,65,49,N. Jakobsen,4ti8pdx03j8dh4mdb626ltmvo,1,79.0,62.2,2025-08-16T13:22:44.163,2025-08-16T13:24:02,1.0,"{""id"": 5842770297, ""qualifierId"": 82}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,,51.5,19,NaN,,,,83.0,60.2,NaN,NaN,NaN,true,,,96.9,51.8,645,,0.02567833475768566,0.0,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835464897,609,16,2,72,30,N. Jakobsen,4ti8pdx03j8dh4mdb626ltmvo,1,92.9,51.1,2025-08-16T13:29:25.371,2025-08-19T17:29:29,1.0,"{""id"": 5851997633, ""qualifierId"": 396, ""value"": ""49.8""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,52.3,19.6,NaN,,,,NaN,NaN,true,NaN,true,NaN,,,98.8,51.1,NaN,,0.19063933193683624,0.3467206060886383,3,2,NaN,2025-08-16 14:29:24.921,72:30.314,1.4,49.8,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,true,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835457451,614,15,2,63,22,J. Linnet,19gornjqd7f2ugeg8mg0gs4q,1,83.4,36.0,2025-08-16T13:20:16.856,2025-08-19T16:29:22,NaN,"{""id"": 5842757135, ""qualifierId"": 102, ""value"": ""50.3""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,true,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,50.3,26.6,NaN,,,,98.5,48.0,NaN,NaN,NaN,true,,,NaN,NaN,527,,0.07864513248205185,0.06391619145870209,1,2,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835466519,618,16,2,74,35,B. Alkhoudari,6orujbbswf771s9rv0dcd8kd0,1,91.1,40.3,2025-08-16T13:31:29.708,2025-08-19T17:29:31,1.0,"{""id"": 5842808769, ""qualifierId"": 322, ""value"": ""0.9230854511260986""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,53.2,5.7,NaN,,,,NaN,NaN,true,NaN,true,NaN,,,97.6,44.9,NaN,,0.35477715730667114,0.9230854511260986,1,2,NaN,2025-08-16 14:31:29.022,74:34.415,2.4,53.4,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835469549,644,15,2,78,21,B. Alkhoudari,6orujbbswf771s9rv0dcd8kd0,1,92.0,32.3,2025-08-16T13:35:16.085,2025-08-16T14:00:28,1.0,"{""id"": 5842899527, ""qualifierId"": 103, ""value"": ""19""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,true,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,NaN,NaN,,47.0,19,NaN,,,,94.0,36.0,true,NaN,NaN,NaN,,,98.4,44.4,748,,0.04287959635257721,0.0,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835465785,715,15,2,73,50,N. Rasmussen,846p691upy8hsw0pgteb6ktuc,1,94.9,59.5,2025-08-16T13:30:44.726,2025-08-19T17:29:32,1.0,"{""id"": 5842804171, ""qualifierId"": 103, ""value"": ""1.3""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,51.9,1.3,true,,,,98.6,51.3,true,NaN,true,NaN,,,NaN,NaN,612,,0.16014982759952545,0.45762306451797485,1,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835467349,724,15,2,75,42,A. Akalé,d0ozf1itum1cvg6704dch7uac,1,90.2,29.9,2025-08-16T13:32:36.860,2025-08-19T17:29:28,1.0,"{""id"": 5842811857, ""qualifierId"": 322, ""value"": ""0.2412709891796112""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,45.7,3.8,NaN,,,,98.8,45.7,true,NaN,NaN,NaN,,,NaN,NaN,621,,0.09835692495107651,0.2412709891796112,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835467851,727,13,2,76,12,S. Reese,4bkqvwlmbwul0s8lbbq6mifp,1,85.8,49.7,2025-08-16T13:33:07.509,2025-08-16T13:46:38,1.0,"{""id"": 5842961357, ""qualifierId"": 102, ""value"": ""41.7""}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,true,true,NaN,NaN,NaN,NaN,NaN,true,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,,41.7,1.4,NaN,,,,NaN,NaN,true,NaN,NaN,NaN,,,98.9,50.2,NaN,,0.011215349659323692,0.0,3,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,NaN,NaN,,,
